,案例1,案例2,sim_w2v,sim_original,sim_vsm,sim_Human
933,\双螺杆挤出机闭合筒体_应力分析，应变分析.json,\无线充电线圈的铁氧体_铁氧体磁片参数对传输线圈的影响.json,0.450,0.438,0.4588314677411235,0.4888908729652601
934,\双螺杆挤出机闭合筒体_应力分析，应变分析.json,\核压力容器法兰螺栓_最大薄膜应力，最大应力，弯曲应力强度.json,0.450,0.438,0.4738791022072739,0.4888908729652601
935,\双螺杆挤出机闭合筒体_应力分析，应变分析.json,\球形压力容器_应力分布.json,0.397,0.393,0.45962735987049386,0.45
936,\双螺杆挤出机闭合筒体_应力分析，应变分析.json,\球形压力容器_形变分布，应力分布.json,0.498,0.498,0.5285941398709244,0.528023619385014
937,\双螺杆挤出机闭合筒体_应力分析，应变分析.json,\碳纤维缠绕铝内胆压力容器_评估安全可靠性，爆破动力分析.json,0.500,0.500,0.5137011669140814,0.4724536559755125
938,\双螺杆挤出机闭合筒体_应力分析，应变分析.json,\立式Ⅲ类压力容器法兰接头_分析计算，应力评定.json,0.372,0.359,0.3947368421052632,0.45
939,\双螺杆挤出机闭合筒体_应力分析，应变分析.json,\管壳式换热器_结构模型优化设计.json,0.524,0.524,0.5285941398709244,0.4673925271309261
940,\双螺杆挤出机闭合筒体_应力分析，应变分析.json,\薄板压力容器盖_压力分析，热应力分析.json,0.386,0.359,0.42358687104367887,0.45
941,\双螺杆挤出机闭合筒体_应力分析，应变分析.json,\行星滚柱丝杠_模态分析，螺纹啮合部位的静应力，疲劳破坏，疲劳分析.json,0.562,0.534,0.5000000000000001,0.5205786559755124
942,\双螺杆挤出机闭合筒体_应力分析，应变分析.json,\钛合金TC4制压力容器筒体_非线性屈曲分析，变形量，临界失稳点.json,0.475,0.466,0.49356764739637365,0.4724536559755125
943,\双螺杆挤出机闭合筒体_应力分析，应变分析.json,\颚式破碎机机架_强度分析，刚度分析.json,0.518,0.511,0.5535807194106618,0.5205786559755124
944,\双螺杆挤出机闭合筒体_应力分析，应变分析.json,\风机叶轮_变形，应力分布，最大应力，最小应力.json,0.497,0.482,0.4736842105263159,0.520544308566871
945,\双螺杆挤出机闭合筒体_应力分析，应变分析.json,\高压低温压力容器_减小设计压力，降低筒体直径，合理进行压力与温度的设计工况组合.json,0.462,0.458,0.45962735987049386,0.46058475493514317
946,\双螺杆挤出机闭合筒体_应力分析，应变分析.json,\高压压力容器筒体与封头连接处_应力分布，第一、第二主应力分析.json,0.450,0.450,0.4875084344749437,0.45
947,\双螺杆挤出机闭合筒体_应力分析，应变分析.json,\齿啮式压力容器Y形橡胶密封圈_硬度计算.json,0.547,0.547,0.5484084971070818,0.5205786559755124
948,\双螺杆挤出机闭合筒体_应力分析，应变分析.json,\齿啮式快开压力容器_塑性载荷计算，应力分析.json,0.513,0.491,0.533380747062665,0.5906525718930117
949,\反应堆压力容器_应力强度因子，热应变，J积分.json,\反应堆压力容器_应力强度，疲劳分析，应力分布.json,0.579,0.579,0.6022163014102245,0.6070472506394908
950,\反应堆压力容器_应力强度因子，热应变，J积分.json,\圆柱滚子轴承_应力分布，热应力，最大接触应力.json,0.489,0.477,0.5457051563317492,0.4814474204456097
951,\反应堆压力容器_应力强度因子，热应变，J积分.json,\复合材料压力容器_最佳预紧力，疲劳寿命.json,0.477,0.477,0.5378528742004771,0.45
952,\反应堆压力容器_应力强度因子，热应变，J积分.json,\复合盾构刀盘_力学性能，应力，变形分布云图.json,0.492,0.484,0.5303300858899106,0.5055699634095016
953,\反应堆压力容器_应力强度因子，热应变，J积分.json,\封头型式对压力容器_数值模拟，应力分布.json,0.545,0.545,0.6032506032509048,0.48175426480542943
954,\反应堆压力容器_应力强度因子，热应变，J积分.json,\封头开有极孔的CFRP压力容器壳体_应力分布.json,0.490,0.490,0.5303300858899106,0.4642009389360939
955,\反应堆压力容器_应力强度因子，热应变，J积分.json,\快开式压力容器异型密封圈_解决密封问题，提高使用寿命.json,0.528,0.528,0.5624999999999999,0.4642009389360939
956,\反应堆压力容器_应力强度因子，热应变，J积分.json,\无线充电线圈的铁氧体_铁氧体磁片参数对传输线圈的影响.json,0.446,0.422,0.4999999999999999,0.46058475493514317
957,\反应堆压力容器_应力强度因子，热应变，J积分.json,\核压力容器法兰螺栓_最大薄膜应力，最大应力，弯曲应力强度.json,0.450,0.425,0.5163977794943222,0.46296362432175336
958,\反应堆压力容器_应力强度因子，热应变，J积分.json,\球形压力容器_应力分布.json,0.413,0.408,0.5008673033404711,0.45
959,\反应堆压力容器_应力强度因子，热应变，J积分.json,\球形压力容器_形变分布，应力分布.json,0.505,0.505,0.5760221094612908,0.5214470958122162
960,\反应堆压力容器_应力强度因子，热应变，J积分.json,\碳纤维缠绕铝内胆压力容器_评估安全可靠性，爆破动力分析.json,0.480,0.480,0.5303300858899106,0.45
961,\反应堆压力容器_应力强度因子，热应变，J积分.json,\立式Ⅲ类压力容器法兰接头_分析计算，应力评定.json,0.384,0.359,0.4301545010073033,0.45
962,\反应堆压力容器_应力强度因子，热应变，J积分.json,\管壳式换热器_结构模型优化设计.json,0.506,0.506,0.5457051563317492,0.4620019839629796
963,\反应堆压力容器_应力强度因子，热应变，J积分.json,\薄板压力容器盖_压力分析，热应力分析.json,0.395,0.370,0.4923659639173309,0.4658771324027147
964,\反应堆压力容器_应力强度因子，热应变，J积分.json,\行星滚柱丝杠_模态分析，螺纹啮合部位的静应力，疲劳破坏，疲劳分析.json,0.511,0.511,0.5161854012087639,0.49812500000000004
965,\反应堆压力容器_应力强度因子，热应变，J积分.json,\钛合金TC4制压力容器筒体_非线性屈曲分析，变形量，临界失稳点.json,0.487,0.478,0.5378528742004771,0.45
966,\反应堆压力容器_应力强度因子，热应变，J积分.json,\颚式破碎机机架_强度分析，刚度分析.json,0.514,0.507,0.5715005715008572,0.5140021324027148
967,\反应堆压力容器_应力强度因子，热应变，J积分.json,\风机叶轮_变形，应力分布，最大应力，最小应力.json,0.493,0.472,0.5161854012087639,0.5124897450495011
968,\反应堆压力容器_应力强度因子，热应变，J积分.json,\高压低温压力容器_减小设计压力，降低筒体直径，合理进行压力与温度的设计工况组合.json,0.497,0.489,0.5303300858899106,0.4683333333333333
969,\反应堆压力容器_应力强度因子，热应变，J积分.json,\高压压力容器筒体与封头连接处_应力分布，第一、第二主应力分析.json,0.500,0.500,0.5937499999999999,0.48175426480542943
970,\反应堆压力容器_应力强度因子，热应变，J积分.json,\齿啮式压力容器Y形橡胶密封圈_硬度计算.json,0.493,0.493,0.567733589433837,0.5140021324027148
971,\反应堆压力容器_应力强度因子，热应变，J积分.json,\齿啮式快开压力容器_塑性载荷计算，应力分析.json,0.481,0.459,0.5521762840331416,0.48175426480542943
972,\反应堆压力容器_应力强度，疲劳分析，应力分布.json,\圆柱滚子轴承_应力分布，热应力，最大接触应力.json,0.492,0.478,0.5007733956671915,0.5302626820051692
973,\反应堆压力容器_应力强度，疲劳分析，应力分布.json,\复合材料压力容器_最佳预紧力，疲劳寿命.json,0.528,0.528,0.5209880722517277,0.45
974,\反应堆压力容器_应力强度，疲劳分析，应力分布.json,\复合盾构刀盘_力学性能，应力，变形分布云图.json,0.511,0.506,0.5137011669140814,0.5141666666666667
975,\反应堆压力容器_应力强度，疲劳分析，应力分布.json,\封头型式对压力容器_数值模拟，应力分布.json,0.583,0.583,0.6118523740854683,0.571434946544229
976,\反应堆压力容器_应力强度，疲劳分析，应力分布.json,\封头开有极孔的CFRP压力容器壳体_应力分布.json,0.592,0.592,0.5948118774794626,0.604661411621847
977,\反应堆压力容器_应力强度，疲劳分析，应力分布.json,\快开式压力容器异型密封圈_解决密封问题，提高使用寿命.json,0.505,0.505,0.5161854012087639,0.4581989159174992
978,\反应堆压力容器_应力强度，疲劳分析，应力分布.json,\无线充电线圈的铁氧体_铁氧体磁片参数对传输线圈的影响.json,0.453,0.425,0.4588314677411235,0.45611111111111113
979,\反应堆压力容器_应力强度，疲劳分析，应力分布.json,\核压力容器法兰螺栓_最大薄膜应力，最大应力，弯曲应力强度.json,0.493,0.466,0.5034965460952285,0.4574845519918375
980,\反应堆压力容器_应力强度，疲劳分析，应力分布.json,\球形压力容器_应力分布.json,0.467,0.464,0.48666426339228763,0.5770170592217178
981,\反应堆压力容器_应力强度，疲劳分析，应力分布.json,\球形压力容器_形变分布，应力分布.json,0.520,0.520,0.5285941398709244,0.6039812905687165
982,\反应堆压力容器_应力强度，疲劳分析，应力分布.json,\碳纤维缠绕铝内胆压力容器_评估安全可靠性，爆破动力分析.json,0.512,0.512,0.5137011669140814,0.45
983,\反应堆压力容器_应力强度，疲劳分析，应力分布.json,\立式Ⅲ类压力容器法兰接头_分析计算，应力评定.json,0.387,0.359,0.3947368421052632,0.45
984,\反应堆压力容器_应力强度，疲劳分析，应力分布.json,\管壳式换热器_结构模型优化设计.json,0.494,0.494,0.5007733956671915,0.4569293486718358
985,\反应堆压力容器_应力强度，疲劳分析，应力分布.json,\薄板压力容器盖_压力分析，热应力分析.json,0.403,0.376,0.4518259957799241,0.4724536559755125
986,\反应堆压力容器_应力强度，疲劳分析，应力分布.json,\行星滚柱丝杠_模态分析，螺纹啮合部位的静应力，疲劳破坏，疲劳分析.json,0.563,0.563,0.5263157894736843,0.5690784930203604
987,\反应堆压力容器_应力强度，疲劳分析，应力分布.json,\钛合金TC4制压力容器筒体_非线性屈曲分析，变形量，临界失稳点.json,0.484,0.472,0.49356764739637365,0.45
988,\反应堆压力容器_应力强度，疲劳分析，应力分布.json,\颚式破碎机机架_强度分析，刚度分析.json,0.535,0.531,0.5535807194106618,0.5147366300761682
989,\反应堆压力容器_应力强度，疲劳分析，应力分布.json,\风机叶轮_变形，应力分布，最大应力，最小应力.json,0.527,0.506,0.5000000000000001,0.5632118158871874
990,\反应堆压力容器_应力强度，疲劳分析，应力分布.json,\高压低温压力容器_减小设计压力，降低筒体直径，合理进行压力与温度的设计工况组合.json,0.474,0.460,0.45962735987049386,0.46058475493514317
991,\反应堆压力容器_应力强度，疲劳分析，应力分布.json,\高压压力容器筒体与封头连接处_应力分布，第一、第二主应力分析.json,0.517,0.517,0.5448623679425841,0.5622682798775623
992,\反应堆压力容器_应力强度，疲劳分析，应力分布.json,\齿啮式压力容器Y形橡胶密封圈_硬度计算.json,0.475,0.475,0.49356764739637365,0.5055699634095016
993,\反应堆压力容器_应力强度，疲劳分析，应力分布.json,\齿啮式快开压力容器_塑性载荷计算，应力分析.json,0.485,0.438,0.4800426723563986,0.4724536559755125
994,\圆柱滚子轴承_应力分布，热应力，最大接触应力.json,\复合材料压力容器_最佳预紧力，疲劳寿命.json,0.534,0.527,0.5507824838698259,0.5055699634095016
995,\圆柱滚子轴承_应力分布，热应力，最大接触应力.json,\复合盾构刀盘_力学性能，应力，变形分布云图.json,0.460,0.443,0.48591265790377497,0.45
996,\圆柱滚子轴承_应力分布，热应力，最大接触应力.json,\封头型式对压力容器_数值模拟，应力分布.json,0.557,0.539,0.5852390484520126,0.5983336469098036
997,\圆柱滚子轴承_应力分布，热应力，最大接触应力.json,\封头开有极孔的CFRP压力容器壳体_应力分布.json,0.553,0.541,0.5430788529512779,0.6418837194332329
998,\圆柱滚子轴承_应力分布，热应力，最大接触应力.json,\快开式压力容器异型密封圈_解决密封问题，提高使用寿命.json,0.529,0.511,0.5457051563317492,0.5023410053688846
999,\圆柱滚子轴承_应力分布，热应力，最大接触应力.json,\无线充电线圈的铁氧体_铁氧体磁片参数对传输线圈的影响.json,0.406,0.406,0.48507125007266594,0.4569293486718358
1000,\圆柱滚子轴承_应力分布，热应力，最大接触应力.json,\核压力容器法兰螺栓_最大薄膜应力，最大应力，弯曲应力强度.json,0.459,0.459,0.532290647422377,0.506611684247915
1001,\圆柱滚子轴承_应力分布，热应力，最大接触应力.json,\球形压力容器_应力分布.json,0.510,0.500,0.5430788529512779,0.6445874957043478
1002,\圆柱滚子轴承_应力分布，热应力，最大接触应力.json,\球形压力容器_形变分布，应力分布.json,0.536,0.529,0.5882352941176471,0.5847219358530749
1003,\圆柱滚子轴承_应力分布，热应力，最大接触应力.json,\碳纤维缠绕铝内胆压力容器_评估安全可靠性，爆破动力分析.json,0.490,0.477,0.5144957554275265,0.5055699634095016
1004,\圆柱滚子轴承_应力分布，热应力，最大接触应力.json,\立式Ⅲ类压力容器法兰接头_分析计算，应力评定.json,0.443,0.443,0.47295265146345866,0.5055699634095016
1005,\圆柱滚子轴承_应力分布，热应力，最大接触应力.json,\管壳式换热器_结构模型优化设计.json,0.466,0.454,0.5,0.45785714285714285
1006,\圆柱滚子轴承_应力分布，热应力，最大接触应力.json,\薄板压力容器盖_压力分析，热应力分析.json,0.437,0.437,0.5075192189225524,0.528023619385014
1007,\圆柱滚子轴承_应力分布，热应力，最大接触应力.json,\行星滚柱丝杠_模态分析，螺纹啮合部位的静应力，疲劳破坏，疲劳分析.json,0.472,0.460,0.47295265146345866,0.45
1008,\圆柱滚子轴承_应力分布，热应力，最大接触应力.json,\钛合金TC4制压力容器筒体_非线性屈曲分析，变形量，临界失稳点.json,0.496,0.478,0.5217939320872035,0.49812500000000004
1009,\圆柱滚子轴承_应力分布，热应力，最大接触应力.json,\颚式破碎机机架_强度分析，刚度分析.json,0.472,0.458,0.5236349380886428,0.4603940230077538
1010,\圆柱滚子轴承_应力分布，热应力，最大接触应力.json,\风机叶轮_变形，应力分布，最大应力，最小应力.json,0.488,0.452,0.5007733956671915,0.5410085296108589
1011,\圆柱滚子轴承_应力分布，热应力，最大接触应力.json,\高压低温压力容器_减小设计压力，降低筒体直径，合理进行压力与温度的设计工况组合.json,0.466,0.466,0.48591265790377497,0.5050462925298506
1012,\圆柱滚子轴承_应力分布，热应力，最大接触应力.json,\高压压力容器筒体与封头连接处_应力分布，第一、第二主应力分析.json,0.531,0.513,0.5457051563317492,0.5828589324689208
1013,\圆柱滚子轴承_应力分布，热应力，最大接触应力.json,\齿啮式压力容器Y形橡胶密封圈_硬度计算.json,0.471,0.463,0.5217939320872035,0.4724536559755125
1014,\圆柱滚子轴承_应力分布，热应力，最大接触应力.json,\齿啮式快开压力容器_塑性载荷计算，应力分析.json,0.448,0.417,0.4793012932694108,0.4724536559755125
1015,\复合材料压力容器_最佳预紧力，疲劳寿命.json,\复合盾构刀盘_力学性能，应力，变形分布云图.json,0.471,0.463,0.50709255283711,0.46944543648263004
1016,\复合材料压力容器_最佳预紧力，疲劳寿命.json,\封头型式对压力容器_数值模拟，应力分布.json,0.588,0.588,0.6071767407189163,0.5055699634095016
1017,\复合材料压力容器_最佳预紧力，疲劳寿命.json,\封头开有极孔的CFRP压力容器壳体_应力分布.json,0.606,0.606,0.5916079783099616,0.5279166666666667
1018,\复合材料压力容器_最佳预紧力，疲劳寿命.json,\快开式压力容器异型密封圈_解决密封问题，提高使用寿命.json,0.544,0.544,0.567733589433837,0.5155804186790433
1019,\复合材料压力容器_最佳预紧力，疲劳寿命.json,\无线充电线圈的铁氧体_铁氧体磁片参数对传输线圈的影响.json,0.425,0.411,0.47809144373375745,0.47750000000000004
1020,\复合材料压力容器_最佳预紧力，疲劳寿命.json,\核压力容器法兰螺栓_最大薄膜应力，最大应力，弯曲应力强度.json,0.471,0.456,0.5246313898711125,0.5330699634095015
1021,\复合材料压力容器_最佳预紧力，疲劳寿命.json,\球形压力容器_应力分布.json,0.520,0.516,0.563436169819011,0.5193199634095015
1022,\复合材料压力容器_最佳预紧力，疲劳寿命.json,\球形压力容器_形变分布，应力分布.json,0.605,0.605,0.6667366910003156,0.4658771324027147
1023,\复合材料压力容器_最佳预紧力，疲劳寿命.json,\碳纤维缠绕铝内胆压力容器_评估安全可靠性，爆破动力分析.json,0.541,0.541,0.5916079783099616,0.5459209314720961
1024,\复合材料压力容器_最佳预紧力，疲劳寿命.json,\立式Ⅲ类压力容器法兰接头_分析计算，应力评定.json,0.420,0.405,0.43872679768566547,0.5141666666666667
1025,\复合材料压力容器_最佳预紧力，疲劳寿命.json,\管壳式换热器_结构模型优化设计.json,0.458,0.458,0.5217939320872035,0.46229837387624884
1026,\复合材料压力容器_最佳预紧力，疲劳寿命.json,\薄板压力容器盖_压力分析，热应力分析.json,0.420,0.405,0.4707919090691997,0.5141666666666667
1027,\复合材料压力容器_最佳预紧力，疲劳寿命.json,\行星滚柱丝杠_模态分析，螺纹啮合部位的静应力，疲劳破坏，疲劳分析.json,0.487,0.487,0.49356764739637365,0.4658771324027147
1028,\复合材料压力容器_最佳预紧力，疲劳寿命.json,\钛合金TC4制压力容器筒体_非线性屈曲分析，变形量，临界失稳点.json,0.516,0.507,0.5714285714285714,0.537324228214931
1029,\复合材料压力容器_最佳预紧力，疲劳寿命.json,\颚式破碎机机架_强度分析，刚度分析.json,0.490,0.483,0.5768179036829705,0.48175426480542943
1030,\复合材料压力容器_最佳预紧力，疲劳寿命.json,\风机叶轮_变形，应力分布，最大应力，最小应力.json,0.483,0.467,0.49356764739637365,0.45
1031,\复合材料压力容器_最佳预紧力，疲劳寿命.json,\高压低温压力容器_减小设计压力，降低筒体直径，合理进行压力与温度的设计工况组合.json,0.477,0.472,0.4789207443461594,0.49970328627632854
1032,\复合材料压力容器_最佳预紧力，疲劳寿命.json,\高压压力容器筒体与封头连接处_应力分布，第一、第二主应力分析.json,0.551,0.551,0.567733589433837,0.49970328627632854
1033,\复合材料压力容器_最佳预紧力，疲劳寿命.json,\齿啮式压力容器Y形橡胶密封圈_硬度计算.json,0.455,0.455,0.5428571428571428,0.4658771324027147
1034,\复合材料压力容器_最佳预紧力，疲劳寿命.json,\齿啮式快开压力容器_塑性载荷计算，应力分析.json,0.469,0.446,0.527981513657892,0.47687713240271473
1035,\复合盾构刀盘_力学性能，应力，变形分布云图.json,\封头型式对压力容器_数值模拟，应力分布.json,0.509,0.501,0.5687501230847872,0.4724536559755125
1036,\复合盾构刀盘_力学性能，应力，变形分布云图.json,\封头开有极孔的CFRP压力容器壳体_应力分布.json,0.495,0.490,0.5277777777777778,0.4888908729652601
1037,\复合盾构刀盘_力学性能，应力，变形分布云图.json,\快开式压力容器异型密封圈_解决密封问题，提高使用寿命.json,0.506,0.498,0.5303300858899106,0.4724536559755125
1038,\复合盾构刀盘_力学性能，应力，变形分布云图.json,\无线充电线圈的铁氧体_铁氧体磁片参数对传输线圈的影响.json,0.462,0.438,0.4714045207910316,0.4888908729652601
1039,\复合盾构刀盘_力学性能，应力，变形分布云图.json,\核压力容器法兰螺栓_最大薄膜应力，最大应力，弯曲应力强度.json,0.505,0.481,0.5172935265326569,0.4888908729652601
1040,\复合盾构刀盘_力学性能，应力，变形分布云图.json,\球形压力容器_应力分布.json,0.414,0.414,0.5,0.45
1041,\复合盾构刀盘_力学性能，应力，变形分布云图.json,\球形压力容器_形变分布，应力分布.json,0.478,0.470,0.5144957554275265,0.5141666666666667
1042,\复合盾构刀盘_力学性能，应力，变形分布云图.json,\碳纤维缠绕铝内胆压力容器_评估安全可靠性，爆破动力分析.json,0.477,0.471,0.5,0.4724536559755125
1043,\复合盾构刀盘_力学性能，应力，变形分布云图.json,\立式Ⅲ类压力容器法兰接头_分析计算，应力评定.json,0.408,0.392,0.43259045634870014,0.45
1044,\复合盾构刀盘_力学性能，应力，变形分布云图.json,\管壳式换热器_结构模型优化设计.json,0.481,0.473,0.5144957554275265,0.4673925271309261
1045,\复合盾构刀盘_力学性能，应力，变形分布云图.json,\薄板压力容器盖_压力分析，热应力分析.json,0.384,0.359,0.4351941398892446,0.45
1046,\复合盾构刀盘_力学性能，应力，变形分布云图.json,\行星滚柱丝杠_模态分析，螺纹啮合部位的静应力，疲劳破坏，疲劳分析.json,0.510,0.502,0.5137011669140814,0.5335513273689396
1047,\复合盾构刀盘_力学性能，应力，变形分布云图.json,\钛合金TC4制压力容器筒体_非线性屈曲分析，变形量，临界失稳点.json,0.494,0.494,0.5352643613280604,0.4724536559755125
1048,\复合盾构刀盘_力学性能，应力，变形分布云图.json,\颚式破碎机机架_强度分析，刚度分析.json,0.514,0.514,0.5687501230847872,0.528023619385014
1049,\复合盾构刀盘_力学性能，应力，变形分布云图.json,\风机叶轮_变形，应力分布，最大应力，最小应力.json,0.578,0.570,0.5407380704358752,0.49970328627632854
1050,\复合盾构刀盘_力学性能，应力，变形分布云图.json,\高压低温压力容器_减小设计压力，降低筒体直径，合理进行压力与温度的设计工况组合.json,0.451,0.441,0.4444444444444444,0.45
1051,\复合盾构刀盘_力学性能，应力，变形分布云图.json,\高压压力容器筒体与封头连接处_应力分布，第一、第二主应力分析.json,0.443,0.435,0.5008673033404711,0.45
1052,\复合盾构刀盘_力学性能，应力，变形分布云图.json,\齿啮式压力容器Y形橡胶密封圈_硬度计算.json,0.473,0.467,0.50709255283711,0.5055699634095016
1053,\复合盾构刀盘_力学性能，应力，变形分布云图.json,\齿啮式快开压力容器_塑性载荷计算，应力分析.json,0.443,0.434,0.4931969619160719,0.45
1054,\封头型式对压力容器_数值模拟，应力分布.json,\封头开有极孔的CFRP压力容器壳体_应力分布.json,0.626,0.626,0.6286185570937123,0.6893089615495055
1055,\封头型式对压力容器_数值模拟，应力分布.json,\快开式压力容器异型密封圈_解决密封问题，提高使用寿命.json,0.664,0.664,0.6350006350009525,0.5328426824431198
1056,\封头型式对压力容器_数值模拟，应力分布.json,\无线充电线圈的铁氧体_铁氧体磁片参数对传输线圈的影响.json,0.439,0.402,0.508000508000762,0.45916666666666667
1057,\封头型式对压力容器_数值模拟，应力分布.json,\核压力容器法兰螺栓_最大薄膜应力，最大应力，弯曲应力强度.json,0.537,0.500,0.5902432522055577,0.5093518279877562
1058,\封头型式对压力容器_数值模拟，应力分布.json,\球形压力容器_应力分布.json,0.552,0.548,0.5687501230847872,0.6536884918610405
1059,\封头型式对压力容器_数值模拟，应力分布.json,\球形压力容器_形变分布，应力分布.json,0.547,0.547,0.5852390484520126,0.56
1060,\封头型式对压力容器_数值模拟，应力分布.json,\碳纤维缠绕铝内胆压力容器_评估安全可靠性，爆破动力分析.json,0.527,0.527,0.5687501230847872,0.5055699634095016
1061,\封头型式对压力容器_数值模拟，应力分布.json,\立式Ⅲ类压力容器法兰接头_分析计算，应力评定.json,0.441,0.405,0.466173237398452,0.5055699634095016
1062,\封头型式对压力容器_数值模拟，应力分布.json,\管壳式换热器_结构模型优化设计.json,0.511,0.511,0.5544369932703277,0.4603940230077538
1063,\封头型式对压力容器_数值模拟，应力分布.json,\薄板压力容器盖_压力分析，热应力分析.json,0.458,0.421,0.531509589558614,0.5239032967428349
1064,\封头型式对压力容器_数值模拟，应力分布.json,\行星滚柱丝杠_模态分析，螺纹啮合部位的静应力，疲劳破坏，疲劳分析.json,0.522,0.522,0.5244448920732585,0.45
1065,\封头型式对压力容器_数值模拟，应力分布.json,\钛合金TC4制压力容器筒体_非线性屈曲分析，变形量，临界失稳点.json,0.554,0.545,0.6071767407189163,0.5104233738762488
1066,\封头型式对压力容器_数值模拟，应力分布.json,\颚式破碎机机架_强度分析，刚度分析.json,0.530,0.523,0.5806451612903226,0.46375
1067,\封头型式对压力容器_数值模拟，应力分布.json,\风机叶轮_变形，应力分布，最大应力，最小应力.json,0.551,0.524,0.5535807194106618,0.5277817459305203
1068,\封头型式对压力容器_数值模拟，应力分布.json,\高压低温压力容器_减小设计压力，降低筒体直径，合理进行压力与温度的设计工况组合.json,0.520,0.508,0.5388159060803248,0.5089214409695857
1069,\封头型式对压力容器_数值模拟，应力分布.json,\高压压力容器筒体与封头连接处_应力分布，第一、第二主应力分析.json,0.706,0.706,0.6667506667510001,0.6488776419002042
1070,\封头型式对压力容器_数值模拟，应力分布.json,\齿啮式压力容器Y形橡胶密封圈_硬度计算.json,0.479,0.479,0.5768179036829705,0.4603940230077538
1071,\封头型式对压力容器_数值模拟，应力分布.json,\齿啮式快开压力容器_塑性载荷计算，应力分析.json,0.480,0.458,0.5314847358217434,0.4683333333333333
1072,\封头开有极孔的CFRP压力容器壳体_应力分布.json,\快开式压力容器异型密封圈_解决密封问题，提高使用寿命.json,0.550,0.550,0.55979286843935,0.5265804186790433
1073,\封头开有极孔的CFRP压力容器壳体_应力分布.json,\无线充电线圈的铁氧体_铁氧体磁片参数对传输线圈的影响.json,0.442,0.418,0.4714045207910316,0.48569891591749925
1074,\封头开有极孔的CFRP压力容器壳体_应力分布.json,\核压力容器法兰螺栓_最大薄膜应力，最大应力，弯曲应力强度.json,0.539,0.515,0.5477225575051662,0.5431115436304296
1075,\封头开有极孔的CFRP压力容器壳体_应力分布.json,\球形压力容器_应力分布.json,0.614,0.611,0.5277777777777778,0.7255699634095015
1076,\封头开有极孔的CFRP压力容器壳体_应力分布.json,\球形压力容器_形变分布，应力分布.json,0.570,0.570,0.5716619504750293,0.6055634918610404
1077,\封头开有极孔的CFRP压力容器壳体_应力分布.json,\碳纤维缠绕铝内胆压力容器_评估安全可靠性，爆破动力分析.json,0.540,0.540,0.5555555555555556,0.5300437990693814
1078,\封头开有极孔的CFRP压力容器壳体_应力分布.json,\立式Ⅲ类压力容器法兰接头_分析计算，应力评定.json,0.429,0.405,0.43259045634870014,0.5141666666666667
1079,\封头开有极孔的CFRP压力容器壳体_应力分布.json,\管壳式换热器_结构模型优化设计.json,0.471,0.471,0.5144957554275265,0.47159507067826256
1080,\封头开有极孔的CFRP压力容器壳体_应力分布.json,\薄板压力容器盖_压力分析，热应力分析.json,0.429,0.405,0.46420708254852755,0.5141666666666667
1081,\封头开有极孔的CFRP压力容器壳体_应力分布.json,\行星滚柱丝杠_模态分析，螺纹啮合部位的静应力，疲劳破坏，疲劳分析.json,0.519,0.519,0.5137011669140814,0.4658771324027147
1082,\封头开有极孔的CFRP压力容器壳体_应力分布.json,\钛合金TC4制压力容器筒体_非线性屈曲分析，变形量，临界失稳点.json,0.517,0.511,0.5352643613280604,0.5214470958122162
1083,\封头开有极孔的CFRP压力容器壳体_应力分布.json,\颚式破碎机机架_强度分析，刚度分析.json,0.514,0.509,0.5687501230847872,0.47817550627896355
1084,\封头开有极孔的CFRP压力容器壳体_应力分布.json,\风机叶轮_变形，应力分布，最大应力，最小应力.json,0.549,0.530,0.5137011669140814,0.56
1085,\封头开有极孔的CFRP压力容器壳体_应力分布.json,\高压低温压力容器_减小设计压力，降低筒体直径，合理进行压力与温度的设计工况组合.json,0.487,0.476,0.4722222222222222,0.5139042252124224
1086,\封头开有极孔的CFRP压力容器壳体_应力分布.json,\高压压力容器筒体与封头连接处_应力分布，第一、第二主应力分析.json,0.575,0.575,0.55979286843935,0.655266778137369
1087,\封头开有极孔的CFRP压力容器壳体_应力分布.json,\齿啮式压力容器Y形橡胶密封圈_硬度计算.json,0.466,0.466,0.50709255283711,0.45
1088,\封头开有极孔的CFRP压力容器壳体_应力分布.json,\齿啮式快开压力容器_塑性载荷计算，应力分析.json,0.437,0.421,0.4657971306985123,0.45
1089,\快开式压力容器异型密封圈_解决密封问题，提高使用寿命.json,\无线充电线圈的铁氧体_铁氧体磁片参数对传输线圈的影响.json,0.457,0.421,0.4999999999999999,0.48995318072292865
1090,\快开式压力容器异型密封圈_解决密封问题，提高使用寿命.json,\核压力容器法兰螺栓_最大薄膜应力，最大应力，弯曲应力强度.json,0.506,0.470,0.5486726407127174,0.5348401535932285
1091,\快开式压力容器异型密封圈_解决密封问题，提高使用寿命.json,\球形压力容器_应力分布.json,0.495,0.490,0.55979286843935,0.5072452475029648
1092,\快开式压力容器异型密封圈_解决密封问题，提高使用寿命.json,\球形压力容器_形变分布，应力分布.json,0.526,0.526,0.5760221094612908,0.461
1093,\快开式压力容器异型密封圈_解决密封问题，提高使用寿命.json,\碳纤维缠绕铝内胆压力容器_评估安全可靠性，爆破动力分析.json,0.561,0.561,0.5892556509887895,0.5273333164116756
