,°¸Àý1,°¸Àý2,sim_w2v,sim_original,sim_vsm,sim_BERT,sim_Human,,
,,,0.4,0.4,0.4,0.4,0.4,,
,,,0.4,0.4,0.4,0.2,0.4,,
,,,0.4,0.4,0.4,0.2,0.4,,
,,,0.4,0.4,0.4,0.2,0.4,,
,,,0.4,0.4,0.4,0.6,0.4,,
,,,0.6,0.4,0.4,0.6,0.4,,
,,,0.6,0.4,0.4,0.6,0.4,,
,,,0.6,0.4,0.4,0.6,0.4,,
,,,0.6,0.4,0.4,0.2,0.4,,
,,,0.4,0.4,0.4,0.4,0.4,,
,,,0.4,0.4,0.4,0.4,0.4,,
,,,0.4,0.4,0.4,0.4,0.4,,
,,,0.4,0.4,0.4,0.4,0.4,,
,,,0.4,0.4,0.4,0.2,0.4,,
,,,0.4,0.4,0.4,0.4,0.4,,
,,,0.4,0.4,0.4,0.2,0.4,,
,,,0.4,0.4,0.4,0.2,0.4,,
,,,0.4,0.4,0.6,0.2,0.4,,
,,,0.4,0.4,0.6,0.2,0.4,,
,,,0.4,0.4,0.4,0.4,0.4,,
,,,0.4,0.4,0.4,0.4,0.4,,
,,,0.4,0.4,0.4,0.4,0.4,,
,,,0.4,0.4,0.4,0.4,0.4,,
,,,0.6,0.4,0.4,0.4,0.4,,
,,,0.6,0.4,0.4,0.4,0.4,,
,,,0.6,0.4,0.4,0.4,0.4,,
,,,0.6,0.4,0.4,0.4,0.4,,
,,,0.4,0.4,0.4,0.4,0.4,,
,,,0.4,0.4,0.4,0.6,0.4,,
,,,0.4,0.4,0.4,0.4,0.4,,
,,,0.4,0.4,0.4,0.2,0.4,,
,,,0.4,0.4,0.4,0.4,0.4,,
,,,0.4,0.4,0.4,0.4,0.4,,
,,,0.4,0.4,0.4,0.4,0.4,,
,,,0.4,0.4,0.4,0.4,0.4,,
,,,0.4,0.4,0.4,0.4,0.4,,
,,,0.6,0.4,0.6,0.4,0.4,,
,,,0.6,0.4,0.6,0.4,0.4,,
,,,0.6,0.4,0.6,0.4,0.4,,
,,,0.6,0.4,0.6,0.4,0.4,,
,,,0.4,0.4,0.4,0.4,0.4,,
,,,0.4,0.4,0.4,0.4,0.4,,
,,,0.4,0.4,0.4,0.4,0.4,,
,,,0.4,0.4,0.4,0.4,0.4,,
,,,0.4,0.4,0.4,0.4,0.4,,
,,,0.4,0.4,0.4,0.4,0.4,,
,,,0.4,0.4,0.4,0.6,0.4,,
,,,0.4,0.4,0.4,0.6,0.4,,
,,,0.4,0.4,0.4,0.4,0.4,,
,,,0.4,0.4,0.4,0.4,0.4,,
,,,0.4,0.4,0.4,0.4,0.4,,
,,,0.4,0.4,0.4,0.4,0.4,,
,,,0.4,0.4,0.4,0.4,0.4,,
,,,0.6,0.4,0.4,0.4,0.4,,
,,,0.6,0.4,0.4,0.4,0.4,,
,,,0.6,0.4,0.4,0.4,0.4,,
,,,0.6,0.4,0.4,0.4,0.4,,
,,,0.4,0.4,0.4,0.4,0.4,,
,,,0.4,0.4,0.6,0.4,0.4,,
,,,0.4,0.4,0.6,0.4,0.4,,
,,,0.4,0.4,0.4,0.4,0.4,,
,,,0.4,0.4,0.6,0.4,0.4,,
,,,0.4,0.4,0.4,0.4,0.4,,
,,,0.4,0.4,0.4,0.4,0.4,,
,,,0.4,0.4,0.4,0.2,0.4,,
,,,0.4,0.4,0.4,0.4,0.4,,
,,,0.4,0.4,0.4,0.4,0.4,,
,,,0.4,0.4,0.4,0.4,0.4,,
,,,0.4,0.4,0.4,0.4,0.4,,
,,,0.4,0.4,0.4,0.6,0.4,,
,,,0.4,0.4,0.4,0.6,0.4,,
,,,0.4,0.4,0.4,0.6,0.4,,
,,,0.4,0.4,0.4,0.6,0.4,,
,,,0.4,0.4,0.4,0.4,0.4,,
,,,0.6,0.4,0.6,0.2,0.4,,
,,,0.6,0.4,0.6,0.4,0.4,,
,,,0.6,0.4,0.6,0.2,0.4,,
,,,0.6,0.4,0.6,0.2,0.4,,
,,,0.4,0.4,0.6,0.2,0.4,,
,,,0.4,0.4,0.6,0.2,0.4,,
,,,0.4,0.4,0.4,0.4,0.4,,
,,,0.4,0.4,0.4,0.4,0.4,,
,,,0.4,0.4,0.4,0.4,0.4,,
,,,0.4,0.4,0.4,0.2,0.4,,
,,,0.6,0.4,0.4,0.4,0.4,,
,,,0.6,0.4,0.4,0.4,0.4,,
,,,0.6,0.4,0.4,0.4,0.4,,
,,,0.6,0.4,0.4,0.4,0.4,,
,,,0.4,0.4,0.4,0.4,0.4,,
,,,0.4,0.4,0.4,0.6,0.4,,
,,,0.4,0.4,0.4,0.4,0.4,,
,,,0.4,0.4,0.4,0.4,0.4,,
,,,0.4,0.4,0.4,0.4,0.4,,
,,,0.4,0.4,0.4,0.4,0.4,,
,,,0.4,0.4,0.4,0.4,0.4,,
,,,0.4,0.4,0.4,0.4,0.4,,
,,,0.4,0.4,0.4,0.4,0.4,,
,,,0.6,0.4,0.6,0.4,0.4,,
,,,0.6,0.4,0.6,0.4,0.4,,
,,,0.6,0.4,0.6,0.4,0.4,,
,,,0.6,0.4,0.6,0.4,0.4,,
,,,0.4,0.4,0.4,0.4,0.4,,
,,,0.4,0.4,0.4,0.4,0.4,,
,,,0.4,0.4,0.4,0.4,0.4,,
,,,0.4,0.4,0.4,0.4,0.4,,
,,,0.4,0.4,0.4,0.4,0.4,,
,,,0.4,0.4,0.4,0.4,0.4,,
,,,0.4,0.4,0.4,0.6,0.4,,
,,,0.4,0.4,0.4,0.6,0.4,,
,,,0.4,0.4,0.4,0.4,0.4,,
,,,0.4,0.4,0.4,0.4,0.4,,
,,,0.4,0.4,0.4,0.4,0.4,,
,,,0.4,0.4,0.4,0.4,0.4,,
,,,0.4,0.4,0.4,0.4,0.4,,
,,,0.6,0.4,0.4,0.4,0.4,,
,,,0.6,0.4,0.4,0.4,0.4,,
,,,0.6,0.4,0.4,0.4,0.4,,
,,,0.6,0.4,0.4,0.4,0.4,,
,,,0.4,0.4,0.4,0.4,0.4,,
,,,0.4,0.4,0.6,0.4,0.4,,
,,,0.4,0.4,0.6,0.4,0.4,,
,,,0.4,0.4,0.4,0.4,0.4,,
,,,0.4,0.4,0.6,0.4,0.4,,
,,,0.4,0.4,0.4,0.4,0.4,,
,,,0.4,0.4,0.4,0.4,0.4,,
,,,0.4,0.4,0.4,0.2,0.4,,
,,,0.4,0.4,0.4,0.4,0.4,,
,,,0.4,0.4,0.4,0.4,0.4,,
,,,0.4,0.4,0.4,0.4,0.4,,
,,,0.4,0.4,0.4,0.4,0.4,,
,,,0.4,0.4,0.4,0.6,0.4,,
,,,0.4,0.4,0.4,0.6,0.4,,
,,,0.4,0.4,0.4,0.6,0.4,,
,,,0.4,0.4,0.4,0.6,0.4,,
,,,0.4,0.4,0.4,0.4,0.4,,
,,,0.6,0.4,0.6,0.4,0.4,,
,,,0.6,0.4,0.6,0.6,0.4,,
,,,0.6,0.4,0.6,0.4,0.4,,
,,,0.6,0.4,0.6,0.2,0.4,,
,,,0.4,0.4,0.6,0.4,0.4,,
,,,0.4,0.4,0.6,0.4,0.4,,
,,,0.4,0.4,0.4,0.4,0.4,,
,,,0.4,0.4,0.4,0.4,0.4,,
,,,0.4,0.4,0.4,0.4,0.4,,
,,,0.4,0.4,0.4,0.4,0.4,,
,,,0.6,0.4,0.4,0.8,0.4,,
,,,0.6,0.4,0.4,0.8,0.4,,
,,,0.6,0.4,0.4,0.8,0.4,,
,,,0.6,0.4,0.4,0.8,0.4,,
,,,0.4,0.4,0.4,0.6,0.4,,
,,,0.4,0.4,0.4,0.6,0.4,,
,,,0.4,0.4,0.4,0.6,0.4,,
,,,0.4,0.4,0.4,0.6,0.4,,
,,,0.4,0.4,0.4,0.6,0.4,,
,,,0.4,0.4,0.4,0.6,0.4,,
,,,0.4,0.4,0.4,0.8,0.4,,
,,,0.4,0.4,0.4,0.8,0.4,,
,,,0.4,0.4,0.4,0.8,0.4,,
,,,0.6,0.4,0.6,0.8,0.4,,
,,,0.6,0.4,0.6,0.8,0.4,,
,,,0.6,0.4,0.6,0.8,0.4,,
,,,0.6,0.4,0.6,0.8,0.4,,
,,,0.4,0.4,0.4,0.8,0.4,,
,,,0.4,0.4,0.4,0.8,0.4,,
,,,0.4,0.4,0.4,0.8,0.4,,
,,,0.4,0.4,0.4,0.8,0.4,,
,,,0.4,0.4,0.4,0.6,0.4,,
,,,0.4,0.4,0.4,0.6,0.4,,
,,,0.4,0.4,0.4,0.6,0.4,,
,,,0.4,0.4,0.4,0.6,0.4,,
,,,0.4,0.4,0.4,0.4,0.4,,
,,,0.4,0.4,0.4,0.4,0.4,,
,,,0.4,0.4,0.4,0.8,0.4,,
,,,0.4,0.4,0.4,0.8,0.4,,
,,,0.4,0.4,0.4,0.8,0.4,,
,,,0.6,0.4,0.4,0.8,0.4,,
,,,0.6,0.4,0.4,0.6,0.4,,
,,,0.6,0.4,0.4,0.6,0.4,,
,,,0.6,0.4,0.4,0.2,0.4,,
,,,0.4,0.4,0.4,0.6,0.4,,
,,,0.4,0.4,0.6,0.6,0.4,,
,,,0.4,0.4,0.6,0.6,0.4,,
,,,0.4,0.4,0.4,0.6,0.4,,
,,,0.4,0.4,0.6,0.6,0.4,,
,,,0.4,0.4,0.4,0.6,0.4,,
,,,0.4,0.4,0.4,0.8,0.4,,
,,,0.4,0.4,0.4,0.4,0.4,,
,,,0.4,0.4,0.4,0.6,0.4,,
,,,0.4,0.4,0.4,0.4,0.4,,
,,,0.4,0.4,0.4,0.4,0.4,,
,,,0.4,0.4,0.4,0.4,0.4,,
,,,0.4,0.4,0.4,0.6,0.4,,
,,,0.4,0.4,0.4,0.6,0.4,,
,,,0.4,0.4,0.4,0.6,0.4,,
,,,0.4,0.4,0.4,0.6,0.4,,
,,,0.4,0.4,0.4,0.4,0.4,,
,,,0.6,0.4,0.6,0.4,0.4,,
,,,0.6,0.4,0.6,0.6,0.4,,
,,,0.6,0.4,0.6,0.4,0.4,,
,,,0.6,0.4,0.6,0.2,0.4,,
,,,0.4,0.4,0.6,0.4,0.4,,
,,,0.4,0.4,0.6,0.4,0.4,,
,,,0.4,0.4,0.4,0.4,0.4,,
,,,0.4,0.4,0.4,0.4,0.4,,
,,,0.4,0.4,0.4,0.4,0.4,,
,,,0.4,0.4,0.4,0.6,0.4,,
,,,0.6,0.4,0.4,0.8,0.4,,
,,,0.6,0.4,0.4,0.8,0.4,,
,,,0.6,0.4,0.4,0.8,0.4,,
,,,0.6,0.4,0.4,0.8,0.4,,
,,,0.4,0.4,0.4,0.8,0.4,,
,,,0.4,0.4,0.4,0.6,0.4,,
,,,0.4,0.4,0.4,0.6,0.4,,
,,,0.4,0.4,0.4,0.6,0.4,,
,,,0.4,0.4,0.4,0.6,0.4,,
,,,0.4,0.4,0.4,0.6,0.4,,
,,,0.4,0.4,0.4,0.8,0.4,,
,,,0.4,0.4,0.4,0.8,0.4,,
,,,0.4,0.4,0.4,0.8,0.4,,
,,,0.6,0.4,0.6,0.8,0.4,,
,,,0.6,0.4,0.6,0.8,0.4,,
,,,0.6,0.4,0.6,0.8,0.4,,
,,,0.6,0.4,0.6,0.8,0.4,,
,,,0.4,0.4,0.4,0.8,0.4,,
,,,0.4,0.4,0.4,0.8,0.4,,
,,,0.4,0.4,0.4,0.8,0.4,,
,,,0.4,0.4,0.4,0.8,0.4,,
,,,0.4,0.4,0.4,0.6,0.4,,
,,,0.4,0.4,0.4,0.6,0.4,,
,,,0.4,0.4,0.4,0.6,0.4,,
,,,0.4,0.4,0.4,0.6,0.4,,
,,,0.4,0.4,0.4,0.4,0.4,,
,,,0.4,0.4,0.4,0.4,0.4,,
,,,0.4,0.4,0.4,0.8,0.4,,
,,,0.4,0.4,0.4,0.8,0.4,,
,,,0.4,0.4,0.4,0.8,0.4,,
,,,0.6,0.4,0.4,0.8,0.4,,
,,,0.6,0.4,0.4,0.6,0.4,,
,,,0.6,0.4,0.4,0.6,0.4,,
,,,0.6,0.4,0.4,0.4,0.4,,
,,,0.4,0.4,0.4,0.6,0.4,,
,,,0.4,0.4,0.6,0.6,0.4,,
,,,0.4,0.4,0.6,0.6,0.4,,
,,,0.4,0.4,0.4,0.6,0.4,,
,,,0.4,0.4,0.6,0.6,0.4,,
,,,0.4,0.4,0.4,0.6,0.4,,
,,,0.4,0.4,0.4,0.8,0.4,,
,,,0.4,0.4,0.4,0.4,0.4,,
,,,0.4,0.4,0.4,0.6,0.4,,
,,,0.4,0.4,0.4,0.6,0.4,,
,,,0.4,0.4,0.4,0.6,0.4,,
,,,0.4,0.4,0.4,0.4,0.4,,
,,,0.4,0.4,0.4,0.6,0.4,,
,,,0.4,0.4,0.4,0.6,0.4,,
,,,0.4,0.4,0.4,0.6,0.4,,
,,,0.4,0.4,0.4,0.6,0.4,,
,,,0.4,0.4,0.4,0.4,0.4,,
,,,0.6,0.4,0.6,0.4,0.4,,
,,,0.6,0.4,0.6,0.6,0.4,,
,,,0.6,0.4,0.6,0.4,0.4,,
,,,0.6,0.4,0.6,0.2,0.4,,
,,,0.4,0.4,0.4,0.4,0.4,,
,,,0.4,0.4,0.4,0.4,0.4,,
,,,0.4,0.4,0.4,0.6,0.4,,
,,,0.4,0.4,0.4,0.6,0.4,,
,,,0.4,0.4,0.4,0.6,0.4,,
,,,0.4,0.4,0.4,0.8,0.4,,
,,,0.6,0.6,0.6,0.8,0.4,,
,,,0.6,0.6,0.6,0.8,0.4,,
,,,0.6,0.6,0.6,0.8,0.4,,
,,,0.6,0.6,0.6,0.8,0.4,,
,,,0.4,0.4,0.6,0.4,0.4,,
,,,0.4,0.4,0.6,0.4,0.4,,
,,,0.4,0.4,0.6,0.4,0.4,,
,,,0.4,0.4,0.6,0.6,0.4,,
,,,0.6,0.4,0.6,0.6,0.4,,
,,,0.6,0.4,0.6,0.8,0.4,,
,,,0.6,0.4,0.6,0.4,0.4,,
,,,0.6,0.4,0.6,0.4,0.4,,
,,,0.4,0.4,0.4,0.8,0.4,,
,,,0.4,0.4,0.4,0.8,0.4,,
,,,0.4,0.4,0.4,0.8,0.4,,
,,,0.4,0.4,0.4,0.8,0.4,,
,,,0.6,0.6,0.4,0.8,0.4,,
,,,0.6,0.6,0.6,0.6,0.4,,
,,,0.6,0.6,0.6,0.8,0.4,,
,,,0.6,0.6,0.6,0.6,0.4,,
,,,0.4,0.4,0.6,0.6,0.4,,
,,,0.4,0.4,0.6,0.6,0.4,,
,,,0.4,0.4,0.6,0.6,0.4,,
,,,0.4,0.4,0.6,0.6,0.4,,
,,,0.4,0.4,0.6,0.6,0.4,,
,,,0.4,0.4,0.6,0.6,0.4,,
,,,0.4,0.4,0.6,0.6,0.4,,
,,,0.4,0.4,0.6,0.8,0.4,,
,,,0.4,0.4,0.6,0.8,0.4,,
,,,0.4,0.4,0.6,0.8,0.4,,
,,,0.4,0.4,0.6,0.8,0.4,,
,,,0.4,0.4,0.6,1,0.4,,
,,,0.4,0.4,0.6,1,0.4,,
,,,0.4,0.4,0.6,1,0.4,,
,,,0.4,0.4,0.6,0.8,0.4,,
,,,0.4,0.4,0.6,0.8,0.4,,
,,,0.4,0.4,0.6,0.8,0.4,,
,,,0.4,0.4,0.6,0.8,0.4,,
,,,0.4,0.4,0.6,0.8,0.4,,
,,,0.4,0.4,0.6,0.6,0.4,,
,,,0.4,0.4,0.6,0.4,0.4,,
,,,0.4,0.4,0.6,0.4,0.4,,
,,,0.4,0.4,0.6,0.4,0.4,,
,,,0.4,0.4,0.6,0.4,0.4,,
,,,0.6,0.6,0.6,0.6,0.4,,
,,,0.6,0.6,0.6,0.8,0.4,,
,,,0.6,0.6,0.6,0.8,0.4,,
,,,0.6,0.6,0.6,0.6,0.4,,
,,,0.6,0.6,0.6,0.6,0.4,,
,,,0.6,0.6,0.6,0.6,0.4,,
,,,0.6,0.6,0.6,0.6,0.4,,
,,,0.6,0.6,0.6,0.6,0.4,,
,,,0.4,0.4,0.6,0.4,0.4,,
,,,0.4,0.4,0.6,0.4,0.4,,
,,,0.4,0.4,0.6,0.8,0.4,,
,,,0.4,0.4,0.6,0.8,0.4,,
,,,0.4,0.4,0.4,0.8,0.4,,
,,,0.6,0.4,0.6,0.8,0.4,,
,,,0.6,0.4,0.6,0.6,0.4,,
,,,0.6,0.4,0.6,0.6,0.4,,
,,,0.6,0.4,0.6,0.4,0.4,,
,,,0.4,0.4,0.4,0.6,0.4,,
,,,0.4,0.4,0.4,0.6,0.4,,
,,,0.4,0.4,0.4,0.6,0.4,,
,,,0.6,0.4,0.4,0.6,0.4,,
,,,0.4,0.4,0.4,0.6,0.4,,
,,,0.4,0.4,0.4,0.6,0.4,,
,,,0.6,0.4,0.4,0.8,0.4,,
,,,0.4,0.4,0.6,0.4,0.4,,
,,,0.4,0.4,0.6,0.6,0.4,,
,,,0.4,0.4,0.6,0.6,0.4,,
,,,0.4,0.4,0.4,0.6,0.4,,
,,,0.4,0.4,0.4,0.6,0.4,,
,,,0.4,0.4,0.4,0.6,0.4,,
,,,0.4,0.4,0.4,0.6,0.4,,
,,,0.4,0.4,0.4,0.6,0.4,,
,,,0.4,0.4,0.4,0.4,0.4,,
,,,0.4,0.4,0.4,0.6,0.4,,
,,,0.4,0.4,0.6,0.6,0.4,,
,,,0.4,0.4,0.6,0.6,0.4,,
,,,0.4,0.4,0.6,0.6,0.4,,
,,,0.4,0.4,0.6,0.6,0.4,,
,,,0.4,0.4,0.6,0.4,0.4,,
,,,0.4,0.4,0.6,0.4,0.4,,
,,,0.4,0.4,0.6,0.8,0.4,,
,,,0.4,0.4,0.6,0.8,0.4,,
,,,0.4,0.4,0.4,0.4,0.4,,
,,,0.4,0.4,0.4,0.6,0.4,,
,,,0.4,0.4,0.4,0.4,0.4,,
,,,0.4,0.4,0.4,0.2,0.4,,
,,,0.4,0.4,0.4,0.4,0.4,,
,,,0.4,0.4,0.4,0.4,0.4,,
,,,0.4,0.4,0.4,0.6,0.4,,
,,,0.4,0.4,0.4,0.6,0.4,,
,,,0.4,0.4,0.4,0.6,0.4,,
,,,0.4,0.4,0.4,0.6,0.4,,
,,,0.6,0.6,0.6,0.8,0.4,,
,,,0.6,0.6,0.6,0.8,0.4,,
,,,0.6,0.6,0.6,0.8,0.4,,
,,,0.6,0.6,0.6,0.8,0.4,,
,,,0.4,0.4,0.6,0.4,0.4,,
,,,0.4,0.4,0.6,0.4,0.4,,
,,,0.4,0.4,0.6,0.4,0.4,,
,,,0.4,0.4,0.6,0.6,0.4,,
,,,0.6,0.4,0.6,0.8,0.4,,
,,,0.6,0.4,0.6,0.8,0.4,,
,,,0.6,0.4,0.6,0.4,0.4,,
,,,0.6,0.4,0.6,0.4,0.4,,
,,,0.4,0.4,0.4,0.8,0.4,,
,,,0.4,0.4,0.4,0.8,0.4,,
,,,0.4,0.4,0.4,0.8,0.4,,
,,,0.4,0.4,0.4,0.8,0.4,,
,,,0.6,0.6,0.4,0.8,0.4,,
,,,0.6,0.6,0.6,0.6,0.4,,
,,,0.6,0.6,0.6,0.8,0.4,,
,,,0.6,0.6,0.6,0.6,0.4,,
,,,0.4,0.4,0.6,0.6,0.4,,
,,,0.4,0.4,0.6,0.6,0.4,,
,,,0.4,0.4,0.6,0.6,0.4,,
,,,0.4,0.4,0.6,0.6,0.4,,
,,,0.4,0.4,0.6,0.6,0.4,,
,,,0.4,0.4,0.6,0.6,0.4,,
,,,0.4,0.4,0.6,0.6,0.4,,
,,,0.4,0.4,0.6,0.8,0.4,,
,,,0.4,0.4,0.6,0.8,0.4,,
,,,0.4,0.4,0.6,0.8,0.4,,
,,,0.4,0.4,0.6,0.8,0.4,,
,,,0.4,0.4,0.6,0.8,0.4,,
,,,0.4,0.4,0.6,0.8,0.4,,
,,,0.4,0.4,0.6,0.8,0.4,,
,,,0.4,0.4,0.6,0.8,0.4,,
,,,0.4,0.4,0.6,0.8,0.4,,
,,,0.4,0.4,0.6,0.8,0.4,,
,,,0.4,0.4,0.6,0.8,0.4,,
,,,0.4,0.4,0.6,0.8,0.4,,
,,,0.4,0.4,0.6,0.6,0.4,,
,,,0.4,0.4,0.6,0.4,0.4,,
,,,0.4,0.4,0.6,0.4,0.4,,
,,,0.4,0.4,0.6,0.4,0.4,,
,,,0.4,0.4,0.6,0.4,0.4,,
,,,0.6,0.6,0.6,0.6,0.4,,
,,,0.6,0.6,0.6,0.6,0.4,,
,,,0.6,0.6,0.6,0.6,0.4,,
,,,0.6,0.6,0.6,0.6,0.4,,
,,,0.6,0.6,0.6,0.6,0.4,,
,,,0.6,0.6,0.6,0.6,0.4,,
,,,0.6,0.6,0.6,0.6,0.4,,
,,,0.6,0.6,0.6,0.6,0.4,,
,,,0.4,0.4,0.6,0.4,0.4,,
,,,0.4,0.4,0.6,0.4,0.4,,
,,,0.4,0.4,0.6,0.8,0.4,,
,,,0.4,0.4,0.6,0.8,0.4,,
,,,0.4,0.4,0.4,0.8,0.4,,
,,,0.6,0.4,0.6,0.8,0.4,,
,,,0.6,0.4,0.6,0.6,0.4,,
,,,0.6,0.4,0.6,0.6,0.4,,
,,,0.6,0.4,0.6,0.4,0.4,,
,,,0.4,0.4,0.4,0.6,0.4,,
,,,0.4,0.4,0.4,0.6,0.4,,
,,,0.4,0.4,0.4,0.6,0.4,,
,,,0.6,0.4,0.4,0.6,0.4,,
,,,0.4,0.4,0.4,0.6,0.4,,
,,,0.4,0.4,0.4,0.6,0.4,,
,,,0.6,0.4,0.4,0.8,0.4,,
,,,0.4,0.4,0.6,0.4,0.4,,
,,,0.4,0.4,0.6,0.6,0.4,,
,,,0.4,0.4,0.6,0.6,0.4,,
,,,0.4,0.4,0.4,0.6,0.4,,
,,,0.4,0.4,0.4,0.6,0.4,,
,,,0.4,0.4,0.4,0.6,0.4,,
,,,0.4,0.4,0.4,0.6,0.4,,
,,,0.4,0.4,0.4,0.6,0.4,,
,,,0.4,0.4,0.4,0.6,0.4,,
,,,0.4,0.4,0.4,0.6,0.4,,
,,,0.4,0.4,0.6,0.6,0.4,,
,,,0.4,0.4,0.6,0.6,0.4,,
,,,0.4,0.4,0.6,0.6,0.4,,
,,,0.4,0.4,0.6,0.4,0.4,,
,,,0.4,0.4,0.6,0.4,0.4,,
,,,0.4,0.4,0.6,0.4,0.4,,
,,,0.4,0.4,0.6,0.8,0.4,,
,,,0.4,0.4,0.6,0.8,0.4,,
,,,0.4,0.4,0.4,1,0.4,,
,,,0.4,0.4,0.4,1,0.4,,
,,,0.4,0.4,0.4,0.4,0.4,,
,,,0.4,0.4,0.4,0.2,0.4,,
,,,0.4,0.4,0.4,0.2,0.4,,
,,,0.4,0.4,0.4,0.2,0.4,,
,,,0.4,0.4,0.4,0.4,0.4,,
,,,0.4,0.4,0.4,0.2,0.4,,
,,,0.4,0.4,0.4,0.2,0.4,,
,,,0.4,0.4,0.4,0.4,0.4,,
,,,0.4,0.4,0.6,0.4,0.4,,
,,,0.4,0.4,0.6,0.4,0.4,,
,,,0.4,0.4,0.6,0.6,0.4,,
,,,0.4,0.4,0.6,0.4,0.4,,
,,,0.4,0.4,0.4,0.4,0.4,,
,,,0.4,0.4,0.4,0.4,0.4,,
,,,0.4,0.4,0.4,0.4,0.4,,
,,,0.4,0.4,0.4,0.2,0.4,,
,,,0.4,0.4,0.6,0.4,0.4,,
,,,0.4,0.4,0.6,0.4,0.4,,
,,,0.4,0.4,0.6,0.4,0.4,,
,,,0.4,0.4,0.6,0.4,0.4,,
,,,0.4,0.4,0.4,0.4,0.4,,
,,,0.4,0.4,0.4,0.4,0.4,,
,,,0.4,0.4,0.4,0.4,0.4,,
,,,0.4,0.4,0.4,0.4,0.4,,
,,,0.4,0.4,0.6,0.4,0.4,,
,,,0.4,0.4,0.6,0.4,0.4,,
,,,0.4,0.4,0.6,0.4,0.4,,
,,,0.4,0.4,0.6,0.4,0.4,,
,,,0.4,0.4,0.4,0.4,0.4,,
,,,0.4,0.4,0.4,0.4,0.4,,
,,,0.4,0.4,0.4,0.4,0.4,,
,,,0.4,0.4,0.4,0.4,0.4,,
,,,0.4,0.4,0.4,0.4,0.4,,
,,,0.4,0.4,0.4,0.4,0.4,,
,,,0.4,0.4,0.4,0.4,0.4,,
,,,0.4,0.4,0.4,0.4,0.4,,
,,,0.6,0.4,0.4,0.4,0.4,,
,,,0.6,0.4,0.4,0.4,0.4,,
,,,0.6,0.4,0.4,0.4,0.4,,
,,,0.6,0.4,0.4,0.4,0.4,,
,,,0.4,0.4,0.4,0.4,0.4,,
,,,0.4,0.4,0.4,0.4,0.4,,
,,,0.4,0.4,0.4,0.4,0.4,,
,,,0.4,0.4,0.4,0.4,0.4,,
,,,0.4,0.4,0.4,0.2,0.4,,
,,,0.4,0.4,0.4,0.2,0.4,,
,,,0.4,0.4,0.4,0.4,0.4,,
,,,0.4,0.4,0.4,0.4,0.4,,
,,,0.4,0.4,0.6,0.2,0.4,,
,,,0.4,0.4,0.6,0.4,0.4,,
,,,0.4,0.4,0.6,0.4,0.4,,
,,,0.4,0.4,0.6,0.4,0.4,,
,,,0.4,0.4,0.4,0.4,0.4,,
,,,0.4,0.4,0.4,0.4,0.4,,
,,,0.4,0.4,0.4,0.4,0.4,,
,,,0.4,0.4,0.4,0.4,0.4,,
,,,0.4,0.4,0.6,0.4,0.4,,
,,,0.4,0.4,0.6,0.4,0.4,,
,,,0.4,0.4,0.6,0.4,0.4,,
,,,0.4,0.4,0.6,0.4,0.4,,
,,,0.4,0.4,0.6,0.4,0.4,,
,,,0.4,0.4,0.6,0.4,0.4,,
,,,0.4,0.4,0.6,0.4,0.4,,
,,,0.4,0.4,0.6,0.4,0.4,,
,,,0.6,0.4,0.6,0.4,0.4,,
,,,0.6,0.4,0.6,0.4,0.4,,
,,,0.6,0.4,0.6,0.4,0.4,,
,,,0.6,0.4,0.6,0.4,0.4,,
,,,0.4,0.4,0.4,0.4,0.4,,
,,,0.4,0.4,0.4,0.4,0.4,,
,,,0.4,0.4,0.4,0.2,0.4,,
,,,0.6,0.4,0.6,0.2,0.4,,
,,,0.4,0.4,0.4,0.2,0.4,,
,,,0.4,0.4,0.4,0.2,0.4,,
,,,0.4,0.4,0.4,0.2,0.4,,
,,,0.4,0.4,0.4,0.2,0.4,,
,,,0.6,0.4,0.6,0.2,0.4,,
,,,0.6,0.4,0.6,0.2,0.4,,
,,,0.4,0.4,0.4,0.2,0.4,,
,,,0.4,0.4,0.4,0.4,0.4,,
,,,0.4,0.4,0.4,0.2,0.4,,
,,,0.4,0.4,0.4,0.2,0.4,,
,,,0.4,0.4,0.4,0.2,0.4,,
,,,0.6,0.6,0.6,0.4,0.4,,
,,,0.6,0.6,0.6,0.4,0.4,,
,,,0.6,0.6,0.6,0.2,0.4,,
,,,0.6,0.6,0.6,0.2,0.4,,
,,,0.4,0.4,0.6,0.2,0.4,,
,,,0.4,0.4,0.6,0.2,0.4,,
,,,0.4,0.4,0.6,0.2,0.4,,
,,,0.4,0.4,0.6,0.4,0.4,,
,,,0.6,0.4,0.6,0.4,0.4,,
,,,0.6,0.4,0.6,0.4,0.4,,
,,,0.6,0.4,0.6,0.2,0.4,,
,,,0.6,0.4,0.6,0.2,0.4,,
,,,0.4,0.4,0.4,0.4,0.4,,
,,,0.4,0.4,0.4,0.4,0.4,,
,,,0.4,0.4,0.4,0.4,0.4,,
,,,0.4,0.4,0.4,0.2,0.4,,
,,,0.6,0.6,0.4,0.4,0.4,,
,,,0.6,0.6,0.6,0.2,0.4,,
,,,0.6,0.6,0.6,0.4,0.4,,
,,,0.6,0.6,0.6,0.4,0.4,,
,,,0.4,0.4,0.6,0.4,0.4,,
,,,0.4,0.4,0.6,0.4,0.4,,
,,,0.4,0.4,0.6,0.4,0.4,,
,,,0.4,0.4,0.6,0.2,0.4,,
